TERMS AND CONDITIONS
https://www.bankofcanada.ca/terms/

SERIES
name,label,description,link
SWP-M2008Q1,"M - Staff Projection 2008Q1","Imports of Goods and Services - Staff Projection 2008Q1",https://www.bankofcanada.ca/valet/series/SWP-M2008Q1
SWP-M2008Q2,"M - Staff Projection 2008Q2","Imports of Goods and Services - Staff Projection 2008Q2",https://www.bankofcanada.ca/valet/series/SWP-M2008Q2
SWP-M2008Q3,"M - Staff Projection 2008Q3","Imports of Goods and Services - Staff Projection 2008Q3",https://www.bankofcanada.ca/valet/series/SWP-M2008Q3
SWP-M2008Q4,"M - Staff Projection 2008Q4","Imports of Goods and Services - Staff Projection 2008Q4",https://www.bankofcanada.ca/valet/series/SWP-M2008Q4
SWP-M2009Q1,"M - Staff Projection 2009Q1","Imports of Goods and Services - Staff Projection 2009Q1",https://www.bankofcanada.ca/valet/series/SWP-M2009Q1
SWP-M2009Q2,"M - Staff Projection 2009Q2","Imports of Goods and Services - Staff Projection 2009Q2",https://www.bankofcanada.ca/valet/series/SWP-M2009Q2
SWP-M2009Q3,"M - Staff Projection 2009Q3","Imports of Goods and Services - Staff Projection 2009Q3",https://www.bankofcanada.ca/valet/series/SWP-M2009Q3
SWP-M2009Q4,"M - Staff Projection 2009Q4","Imports of Goods and Services - Staff Projection 2009Q4",https://www.bankofcanada.ca/valet/series/SWP-M2009Q4
SWP-M2010Q1,"M - Staff Projection 2010Q1","Imports of Goods and Services - Staff Projection 2010Q1",https://www.bankofcanada.ca/valet/series/SWP-M2010Q1
SWP-M2010Q2,"M - Staff Projection 2010Q2","Imports of Goods and Services - Staff Projection 2010Q2",https://www.bankofcanada.ca/valet/series/SWP-M2010Q2
SWP-M2010Q3,"M - Staff Projection 2010Q3","Imports of Goods and Services - Staff Projection 2010Q3",https://www.bankofcanada.ca/valet/series/SWP-M2010Q3
SWP-M2010Q4,"M - Staff Projection 2010Q4","Imports of Goods and Services - Staff Projection 2010Q4",https://www.bankofcanada.ca/valet/series/SWP-M2010Q4
SWP-M2011Q1,"M - Staff Projection 2011Q1","Imports of Goods and Services - Staff Projection 2011Q1",https://www.bankofcanada.ca/valet/series/SWP-M2011Q1
SWP-M2011Q2,"M - Staff Projection 2011Q2","Imports of Goods and Services - Staff Projection 2011Q2",https://www.bankofcanada.ca/valet/series/SWP-M2011Q2
SWP-M2011Q3,"M - Staff Projection 2011Q3","Imports of Goods and Services - Staff Projection 2011Q3",https://www.bankofcanada.ca/valet/series/SWP-M2011Q3
SWP-M2011Q4,"M - Staff Projection 2011Q4","Imports of Goods and Services - Staff Projection 2011Q4",https://www.bankofcanada.ca/valet/series/SWP-M2011Q4
SWP-M2012Q1,"M - Staff Projection 2012Q1","Imports of Goods and Services - Staff Projection 2012Q1",https://www.bankofcanada.ca/valet/series/SWP-M2012Q1
SWP-M2012Q2,"M - Staff Projection 2012Q2","Imports of Goods and Services - Staff Projection 2012Q2",https://www.bankofcanada.ca/valet/series/SWP-M2012Q2
SWP-M2012Q3,"M - Staff Projection 2012Q3","Imports of Goods and Services - Staff Projection 2012Q3",https://www.bankofcanada.ca/valet/series/SWP-M2012Q3
SWP-M2012Q4,"M - Staff Projection 2012Q4","Imports of Goods and Services - Staff Projection 2012Q4",https://www.bankofcanada.ca/valet/series/SWP-M2012Q4
SWP-M2013Q1,"M - Staff Projection 2013Q1","Imports of Goods and Services - Staff Projection 2013Q1",https://www.bankofcanada.ca/valet/series/SWP-M2013Q1
SWP-M2013Q2,"M - Staff Projection 2013Q2","Imports of Goods and Services - Staff Projection 2013Q2",https://www.bankofcanada.ca/valet/series/SWP-M2013Q2
SWP-M2013Q3,"M - Staff Projection 2013Q3","Imports of Goods and Services - Staff Projection 2013Q3",https://www.bankofcanada.ca/valet/series/SWP-M2013Q3
SWP-M2013Q4,"M - Staff Projection 2013Q4","Imports of Goods and Services - Staff Projection 2013Q4",https://www.bankofcanada.ca/valet/series/SWP-M2013Q4
SWP-PC1982Q2,"PC - Staff Projection 1982Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1982Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1982Q2
SWP-PC1982Q3,"PC - Staff Projection 1982Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1982Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1982Q3
SWP-PC1982Q4,"PC - Staff Projection 1982Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1982Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1982Q4
SWP-PC1983Q1,"PC - Staff Projection 1983Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1983Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1983Q1
SWP-PC1983Q2,"PC - Staff Projection 1983Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1983Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1983Q2
SWP-PC1983Q3,"PC - Staff Projection 1983Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1983Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1983Q3
SWP-PC1983Q4,"PC - Staff Projection 1983Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1983Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1983Q4
SWP-PC1984Q1,"PC - Staff Projection 1984Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1984Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1984Q1
SWP-PC1984Q2,"PC - Staff Projection 1984Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1984Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1984Q2
SWP-PC1984Q3,"PC - Staff Projection 1984Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1984Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1984Q3
SWP-PC1984Q4,"PC - Staff Projection 1984Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1984Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1984Q4
SWP-PC1985Q1,"PC - Staff Projection 1985Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1985Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1985Q1
SWP-PC1985Q2,"PC - Staff Projection 1985Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1985Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1985Q2
SWP-PC1985Q3,"PC - Staff Projection 1985Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1985Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1985Q3
SWP-PC1985Q4,"PC - Staff Projection 1985Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1985Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1985Q4
SWP-PC1986Q1,"PC - Staff Projection 1986Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1986Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1986Q1
SWP-PC1986Q2,"PC - Staff Projection 1986Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1986Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1986Q2
SWP-PC1986Q3,"PC - Staff Projection 1986Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1986Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1986Q3
SWP-PC1986Q4,"PC - Staff Projection 1986Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1986Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1986Q4
SWP-PC1987Q1,"PC - Staff Projection 1987Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1987Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1987Q1
SWP-PC1987Q2,"PC - Staff Projection 1987Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1987Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1987Q2
SWP-PC1987Q3,"PC - Staff Projection 1987Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1987Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1987Q3
SWP-PC1987Q4,"PC - Staff Projection 1987Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1987Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1987Q4
SWP-PC1988Q1,"PC - Staff Projection 1988Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1988Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1988Q1
SWP-PC1988Q2,"PC - Staff Projection 1988Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1988Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1988Q2
SWP-PC1988Q3,"PC - Staff Projection 1988Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1988Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1988Q3
SWP-PC1988Q4,"PC - Staff Projection 1988Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1988Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1988Q4
SWP-PC1989Q1,"PC - Staff Projection 1989Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1989Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1989Q1
SWP-PC1989Q2,"PC - Staff Projection 1989Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1989Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1989Q2
SWP-PC1989Q3,"PC - Staff Projection 1989Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1989Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1989Q3
SWP-PC1989Q4,"PC - Staff Projection 1989Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1989Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1989Q4
SWP-PC1990Q1,"PC - Staff Projection 1990Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1990Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1990Q1
SWP-PC1990Q2,"PC - Staff Projection 1990Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1990Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1990Q2
SWP-PC1990Q3,"PC - Staff Projection 1990Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1990Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1990Q3
SWP-PC1990Q4,"PC - Staff Projection 1990Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1990Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1990Q4
SWP-PC1991Q1,"PC - Staff Projection 1991Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1991Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1991Q1
SWP-PC1991Q2,"PC - Staff Projection 1991Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1991Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1991Q2
SWP-PC1991Q3,"PC - Staff Projection 1991Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1991Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1991Q3
SWP-PC1991Q4,"PC - Staff Projection 1991Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1991Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1991Q4
SWP-PC1992Q1,"PC - Staff Projection 1992Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1992Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1992Q1
SWP-PC1992Q2,"PC - Staff Projection 1992Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1992Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1992Q2
SWP-PC1992Q3,"PC - Staff Projection 1992Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1992Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1992Q3
SWP-PC1992Q4,"PC - Staff Projection 1992Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1992Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1992Q4
SWP-PC1993Q1,"PC - Staff Projection 1993Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1993Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1993Q1
SWP-PC1993Q2,"PC - Staff Projection 1993Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1993Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1993Q2
SWP-PC1993Q3,"PC - Staff Projection 1993Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1993Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1993Q3
SWP-PC1993Q4,"PC - Staff Projection 1993Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1993Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1993Q4
SWP-PC1994Q1,"PC - Staff Projection 1994Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1994Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1994Q1
SWP-PC1994Q2,"PC - Staff Projection 1994Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1994Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1994Q2
SWP-PC1994Q3,"PC - Staff Projection 1994Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1994Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1994Q3
SWP-PC1994Q4,"PC - Staff Projection 1994Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1994Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1994Q4
SWP-PC1995Q1,"PC - Staff Projection 1995Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1995Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1995Q1
SWP-PC1995Q2,"PC - Staff Projection 1995Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1995Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1995Q2
SWP-PC1995Q3,"PC - Staff Projection 1995Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1995Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1995Q3
SWP-PC1995Q4,"PC - Staff Projection 1995Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1995Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1995Q4
SWP-PC1996Q1,"PC - Staff Projection 1996Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1996Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1996Q1
SWP-PC1996Q2,"PC - Staff Projection 1996Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1996Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1996Q2
SWP-PC1996Q3,"PC - Staff Projection 1996Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1996Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1996Q3
SWP-PC1996Q4,"PC - Staff Projection 1996Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1996Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1996Q4
SWP-PC1997Q1,"PC - Staff Projection 1997Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1997Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1997Q1
SWP-PC1997Q2,"PC - Staff Projection 1997Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1997Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1997Q2
SWP-PC1997Q3,"PC - Staff Projection 1997Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1997Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1997Q3
SWP-PC1997Q4,"PC - Staff Projection 1997Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1997Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1997Q4
SWP-PC1998Q1,"PC - Staff Projection 1998Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1998Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1998Q1
SWP-PC1998Q2,"PC - Staff Projection 1998Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1998Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1998Q2
SWP-PC1998Q3,"PC - Staff Projection 1998Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1998Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1998Q3
SWP-PC1998Q4,"PC - Staff Projection 1998Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1998Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1998Q4
SWP-PC1999Q1,"PC - Staff Projection 1999Q1","Deflator for Personal Consumption Expenditures - Staff Projection 1999Q1",https://www.bankofcanada.ca/valet/series/SWP-PC1999Q1
SWP-PC1999Q2,"PC - Staff Projection 1999Q2","Deflator for Personal Consumption Expenditures - Staff Projection 1999Q2",https://www.bankofcanada.ca/valet/series/SWP-PC1999Q2
SWP-PC1999Q3,"PC - Staff Projection 1999Q3","Deflator for Personal Consumption Expenditures - Staff Projection 1999Q3",https://www.bankofcanada.ca/valet/series/SWP-PC1999Q3
SWP-PC1999Q4,"PC - Staff Projection 1999Q4","Deflator for Personal Consumption Expenditures - Staff Projection 1999Q4",https://www.bankofcanada.ca/valet/series/SWP-PC1999Q4
SWP-PC2011Q2,"PC - Staff Projection 2011Q2","Deflator for Personal Consumption Expenditures - Staff Projection 2011Q2",https://www.bankofcanada.ca/valet/series/SWP-PC2011Q2
SWP-PC2011Q3,"PC - Staff Projection 2011Q3","Deflator for Personal Consumption Expenditures - Staff Projection 2011Q3",https://www.bankofcanada.ca/valet/series/SWP-PC2011Q3
SWP-PC2011Q4,"PC - Staff Projection 2011Q4","Deflator for Personal Consumption Expenditures - Staff Projection 2011Q4",https://www.bankofcanada.ca/valet/series/SWP-PC2011Q4
SWP-PC2012Q1,"PC - Staff Projection 2012Q1","Deflator for Personal Consumption Expenditures - Staff Projection 2012Q1",https://www.bankofcanada.ca/valet/series/SWP-PC2012Q1
SWP-PC2012Q2,"PC - Staff Projection 2012Q2","Deflator for Personal Consumption Expenditures - Staff Projection 2012Q2",https://www.bankofcanada.ca/valet/series/SWP-PC2012Q2
SWP-PC2012Q3,"PC - Staff Projection 2012Q3","Deflator for Personal Consumption Expenditures - Staff Projection 2012Q3",https://www.bankofcanada.ca/valet/series/SWP-PC2012Q3
SWP-PC2012Q4,"PC - Staff Projection 2012Q4","Deflator for Personal Consumption Expenditures - Staff Projection 2012Q4",https://www.bankofcanada.ca/valet/series/SWP-PC2012Q4
SWP-PC2013Q1,"PC - Staff Projection 2013Q1","Deflator for Personal Consumption Expenditures - Staff Projection 2013Q1",https://www.bankofcanada.ca/valet/series/SWP-PC2013Q1
SWP-PC2013Q2,"PC - Staff Projection 2013Q2","Deflator for Personal Consumption Expenditures - Staff Projection 2013Q2",https://www.bankofcanada.ca/valet/series/SWP-PC2013Q2
SWP-PC2013Q3,"PC - Staff Projection 2013Q3","Deflator for Personal Consumption Expenditures - Staff Projection 2013Q3",https://www.bankofcanada.ca/valet/series/SWP-PC2013Q3
SWP-PC2013Q4,"PC - Staff Projection 2013Q4","Deflator for Personal Consumption Expenditures - Staff Projection 2013Q4",https://www.bankofcanada.ca/valet/series/SWP-PC2013Q4
SWP-PCIRINV1993Q3,"PCIRINV - Staff Projection 1993Q3","Deflator for CIRINV - Staff Projection 1993Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1993Q3
SWP-PCIRINV1993Q4,"PCIRINV - Staff Projection 1993Q4","Deflator for CIRINV - Staff Projection 1993Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1993Q4
SWP-PCIRINV1994Q1,"PCIRINV - Staff Projection 1994Q1","Deflator for CIRINV - Staff Projection 1994Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1994Q1
SWP-PCIRINV1994Q2,"PCIRINV - Staff Projection 1994Q2","Deflator for CIRINV - Staff Projection 1994Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1994Q2
SWP-PCIRINV1994Q3,"PCIRINV - Staff Projection 1994Q3","Deflator for CIRINV - Staff Projection 1994Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1994Q3
SWP-PCIRINV1994Q4,"PCIRINV - Staff Projection 1994Q4","Deflator for CIRINV - Staff Projection 1994Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1994Q4
SWP-PCIRINV1995Q1,"PCIRINV - Staff Projection 1995Q1","Deflator for CIRINV - Staff Projection 1995Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1995Q1
SWP-PCIRINV1995Q2,"PCIRINV - Staff Projection 1995Q2","Deflator for CIRINV - Staff Projection 1995Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1995Q2
SWP-PCIRINV1995Q3,"PCIRINV - Staff Projection 1995Q3","Deflator for CIRINV - Staff Projection 1995Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1995Q3
SWP-PCIRINV1995Q4,"PCIRINV - Staff Projection 1995Q4","Deflator for CIRINV - Staff Projection 1995Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1995Q4
SWP-PCIRINV1996Q1,"PCIRINV - Staff Projection 1996Q1","Deflator for CIRINV - Staff Projection 1996Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1996Q1
SWP-PCIRINV1996Q2,"PCIRINV - Staff Projection 1996Q2","Deflator for CIRINV - Staff Projection 1996Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1996Q2
SWP-PCIRINV1996Q3,"PCIRINV - Staff Projection 1996Q3","Deflator for CIRINV - Staff Projection 1996Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1996Q3
SWP-PCIRINV1996Q4,"PCIRINV - Staff Projection 1996Q4","Deflator for CIRINV - Staff Projection 1996Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1996Q4
SWP-PCIRINV1997Q1,"PCIRINV - Staff Projection 1997Q1","Deflator for CIRINV - Staff Projection 1997Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1997Q1
SWP-PCIRINV1997Q2,"PCIRINV - Staff Projection 1997Q2","Deflator for CIRINV - Staff Projection 1997Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1997Q2
SWP-PCIRINV1997Q3,"PCIRINV - Staff Projection 1997Q3","Deflator for CIRINV - Staff Projection 1997Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1997Q3
SWP-PCIRINV1997Q4,"PCIRINV - Staff Projection 1997Q4","Deflator for CIRINV - Staff Projection 1997Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1997Q4
SWP-PCIRINV1998Q1,"PCIRINV - Staff Projection 1998Q1","Deflator for CIRINV - Staff Projection 1998Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1998Q1
SWP-PCIRINV1998Q2,"PCIRINV - Staff Projection 1998Q2","Deflator for CIRINV - Staff Projection 1998Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1998Q2
SWP-PCIRINV1998Q3,"PCIRINV - Staff Projection 1998Q3","Deflator for CIRINV - Staff Projection 1998Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1998Q3
SWP-PCIRINV1998Q4,"PCIRINV - Staff Projection 1998Q4","Deflator for CIRINV - Staff Projection 1998Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1998Q4
SWP-PCIRINV1999Q1,"PCIRINV - Staff Projection 1999Q1","Deflator for CIRINV - Staff Projection 1999Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1999Q1
SWP-PCIRINV1999Q2,"PCIRINV - Staff Projection 1999Q2","Deflator for CIRINV - Staff Projection 1999Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1999Q2
SWP-PCIRINV1999Q3,"PCIRINV - Staff Projection 1999Q3","Deflator for CIRINV - Staff Projection 1999Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1999Q3
SWP-PCIRINV1999Q4,"PCIRINV - Staff Projection 1999Q4","Deflator for CIRINV - Staff Projection 1999Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV1999Q4
SWP-PCIRINV2000Q1,"PCIRINV - Staff Projection 2000Q1","Deflator for CIRINV - Staff Projection 2000Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2000Q1
SWP-PCIRINV2000Q2,"PCIRINV - Staff Projection 2000Q2","Deflator for CIRINV - Staff Projection 2000Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2000Q2
SWP-PCIRINV2000Q3,"PCIRINV - Staff Projection 2000Q3","Deflator for CIRINV - Staff Projection 2000Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2000Q3
SWP-PCIRINV2000Q4,"PCIRINV - Staff Projection 2000Q4","Deflator for CIRINV - Staff Projection 2000Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2000Q4
SWP-PCIRINV2001Q1,"PCIRINV - Staff Projection 2001Q1","Deflator for CIRINV - Staff Projection 2001Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2001Q1
SWP-PCIRINV2001Q2,"PCIRINV - Staff Projection 2001Q2","Deflator for CIRINV - Staff Projection 2001Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2001Q2
SWP-PCIRINV2001Q3,"PCIRINV - Staff Projection 2001Q3","Deflator for CIRINV - Staff Projection 2001Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2001Q3
SWP-PCIRINV2001Q4,"PCIRINV - Staff Projection 2001Q4","Deflator for CIRINV - Staff Projection 2001Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2001Q4
SWP-PCIRINV2002Q1,"PCIRINV - Staff Projection 2002Q1","Deflator for CIRINV - Staff Projection 2002Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2002Q1
SWP-PCIRINV2002Q2,"PCIRINV - Staff Projection 2002Q2","Deflator for CIRINV - Staff Projection 2002Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2002Q2
SWP-PCIRINV2002Q3,"PCIRINV - Staff Projection 2002Q3","Deflator for CIRINV - Staff Projection 2002Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2002Q3
SWP-PCIRINV2002Q4,"PCIRINV - Staff Projection 2002Q4","Deflator for CIRINV - Staff Projection 2002Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2002Q4
SWP-PCIRINV2003Q1,"PCIRINV - Staff Projection 2003Q1","Deflator for CIRINV - Staff Projection 2003Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2003Q1
SWP-PCIRINV2003Q2,"PCIRINV - Staff Projection 2003Q2","Deflator for CIRINV - Staff Projection 2003Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2003Q2
SWP-PCIRINV2003Q3,"PCIRINV - Staff Projection 2003Q3","Deflator for CIRINV - Staff Projection 2003Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2003Q3
SWP-PCIRINV2003Q4,"PCIRINV - Staff Projection 2003Q4","Deflator for CIRINV - Staff Projection 2003Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2003Q4
SWP-PCIRINV2004Q1,"PCIRINV - Staff Projection 2004Q1","Deflator for CIRINV - Staff Projection 2004Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2004Q1
SWP-PCIRINV2004Q2,"PCIRINV - Staff Projection 2004Q2","Deflator for CIRINV - Staff Projection 2004Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2004Q2
SWP-PCIRINV2004Q3,"PCIRINV - Staff Projection 2004Q3","Deflator for CIRINV - Staff Projection 2004Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2004Q3
SWP-PCIRINV2004Q4,"PCIRINV - Staff Projection 2004Q4","Deflator for CIRINV - Staff Projection 2004Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2004Q4
SWP-PCIRINV2005Q1,"PCIRINV - Staff Projection 2005Q1","Deflator for CIRINV - Staff Projection 2005Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2005Q1
